STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,MEASURE,,UNIT_MEASURE,,TRANSFORMATION,,ADJUSTMENT,,SEX,,AGE,,ACTIVITY,,FREQ,,TIME_PERIOD,,OBS_VALUE,,BASE_PER,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2022-Q3,,76.3884,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2022-Q4,,76.74718,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2023-Q1,,77.14578,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2023-Q2,,77.67162,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2023-Q3,,77.4371,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2023-Q4,,77.5575,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2024-Q1,,77.62251,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2024-Q2,,77.94003,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2024-Q3,,78.2606,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2024-Q4,,77.75962,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2025-Q1,,78.55853,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2025-Q2,,78.45544,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2025-Q3,,78.37012,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2025-Q4,,78.16875,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,IRL,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2026-Q1,,77.94712,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,1999-Q1,,67.22894,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,1999-Q2,,67.58399,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,1999-Q3,,67.13301,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,1999-Q4,,67.22005,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2000-Q1,,66.86015,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2000-Q2,,67.40695,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2000-Q3,,68.01554,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2000-Q4,,67.61858,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2001-Q1,,67.97374,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2001-Q2,,67.50981,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2001-Q3,,68.58846,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2001-Q4,,68.35091,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2002-Q1,,69.0498,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2002-Q2,,68.43065,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2002-Q3,,66.9826,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2002-Q4,,66.77793,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2003-Q1,,67.18224,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2003-Q2,,66.85239,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2003-Q3,,66.36402,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2003-Q4,,68.10526,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2004-Q1,,69.06646,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2004-Q2,,69.89124,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2004-Q3,,70.52802,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2004-Q4,,69.66212,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2005-Q1,,70.3893,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2005-Q2,,70.14095,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2005-Q3,,70.69545,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2005-Q4,,71.43739,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2006-Q1,,71.31534,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2006-Q2,,71.41682,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2006-Q3,,70.65117,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2006-Q4,,70.19961,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2007-Q1,,70.59041,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2007-Q2,,71.65959,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2007-Q3,,71.68977,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2007-Q4,,71.26947,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2008-Q1,,71.31915,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2008-Q2,,71.25713,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2008-Q3,,72.48268,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2009-Q1,,70.24856,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2009-Q2,,71.34356,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2009-Q3,,72.17896,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2009-Q4,,71.60394,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2010-Q1,,70.96203,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2010-Q2,,71.05222,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2010-Q3,,70.42449,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2010-Q4,,70.71157,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2011-Q1,,69.35735,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2011-Q2,,69.52769,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2011-Q3,,69.78385,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2011-Q4,,69.9743,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2012-Q1,,69.75326,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2012-Q2,,69.17951,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2012-Q3,,70.0651,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2012-Q4,,70.48769,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2013-Q1,,69.79805,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2013-Q2,,69.89756,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2013-Q3,,70.60177,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2013-Q4,,69.54703,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2014-Q1,,69.74528,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2014-Q2,,70.8074,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2014-Q3,,70.54787,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2014-Q4,,70.388,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2015-Q1,,70.14606,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2015-Q2,,71.65247,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2015-Q3,,72.1425,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2015-Q4,,70.70258,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2016-Q1,,70.05254,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2016-Q2,,71.35043,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2016-Q3,,70.95608,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2016-Q4,,71.88943,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2017-Q1,,72.69696,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2017-Q2,,73.39868,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2017-Q3,,74.27006,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2017-Q4,,74.09743,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2018-Q1,,73.7184,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2018-Q2,,74.51151,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2018-Q3,,74.91993,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2018-Q4,,74.70953,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2019-Q1,,74.52899,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2019-Q2,,75.11508,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2019-Q3,,74.82595,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2019-Q4,,74.04811,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2020-Q1,,74.35719,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2020-Q2,,73.21143,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2020-Q3,,73.46344,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2020-Q4,,74.00395,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2021-Q1,,72.3769,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),,I,SVN,,LF_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,Q,,2021-Q2,,75.20242,,,,A,,0,,1,
