DATAFLOW,FREQ,ADJUSTMENT,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,BASE_PER,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2010-Q1,160968,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2010-Q2,63651.2,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2010-Q2,161472,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2010-Q3,64074,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2010-Q3,162265,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2015-Q2,82888.9,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2015-Q2,198564,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2015-Q3,85154.3,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2015-Q3,201415,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2015-Q4,90225.9,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2015-Q4,204717,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2016-Q1,89693.2,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2016-Q1,210000,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2016-Q2,92097.6,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2016-Q2,214365,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2016-Q3,94442.6,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2016-Q3,216642,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q1,28537.7,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q1,30177,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q2,28841.1,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q2,30557,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q2,36902,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q2,40725,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q3,37191.9,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q3,41058,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q4,37244,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q4,39983,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q1,37573.3,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q1,41723,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q2,37641,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q2,41989,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q3,37561.9,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q3,42049,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q2,37446.1,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q2,56518,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q3,37480.7,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q3,55311,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q4,37308.3,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q4,55346,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q1,37543.7,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q1,56312,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q2,37690.1,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q2,57124,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q3,37684.7,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q3,57893,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q1,28017.1,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q1,30759,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q1,44269,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q1,22434,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q2,29005.5,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q2,29792,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q2,47131,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q2,22994.3,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q3,28801.4,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q3,31243,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q3,44572,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2004-Q3,23395.7,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q2,36877.4,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q2,40325,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q2,57548,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q2,42315.8,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q3,37023.9,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q3,41165,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q3,55271,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q3,40558.8,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q4,38205.4,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q4,40035,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q4,63855,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2009-Q4,42994.4,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q1,36691.1,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q1,41590,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q1,55472,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q1,42741.4,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q2,37694.9,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q2,41987,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q2,61238,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q2,44351.2,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q3,37360,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q3,42117,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q3,56521,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q3,44091.9,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q4,38472.4,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q4,42195,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q4,66088,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2010-Q4,45358.5,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q2,37498.4,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q2,57298,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q2,72879,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q2,53256.1,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q3,37466.5,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q3,54915,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q3,69820,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q3,53937,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q4,38243.5,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q4,55356,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q4,83085,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2015-Q4,58822.8,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q1,36680.3,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q1,55367,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q1,68841,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q1,52816.6,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q2,37796.8,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q2,58420,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q2,75818,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q2,55377.2,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,DNK,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q3,37608.4,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,NOR,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q3,56857,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,SWE,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q3,71294,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,ISL,S13,S1,P32,_Z,_Z,_T,XDC,V,N,T0102,2016-Q3,55611.8,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2004-Q1,64258.1,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2004-Q1,61454,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2004-Q2,64910.1,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2004-Q2,62016,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2009-Q2,82968.9,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2009-Q2,91830,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2009-Q3,83966.5,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2009-Q3,92779,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2009-Q4,84509.6,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2009-Q4,93969,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2010-Q1,86126.8,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2010-Q1,96022,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2010-Q2,86570.6,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2010-Q2,96296,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2010-Q3,86553.7,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2010-Q3,98033,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2015-Q2,92500,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2015-Q2,128116,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2015-Q3,93031.1,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2015-Q3,127840,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2015-Q4,92458.5,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2015-Q4,126642,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2016-Q1,93879.8,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2016-Q1,130182,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2016-Q2,94365.8,,,F,1,A,6,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S13,S1,P31,_Z,_Z,_T,XDC,V,N,T0102,2016-Q2,132267,,,F,1,A,6,NOK
